Date,Open,High,Low,Close,Adj Close,Volume
20-04-2015,1240.025024,1241.949951,1212.425049,1214.400024,1065.903198,2890722
21-04-2015,1214.400024,1226,1200.5,1213.525024,1065.135254,2546032
22-04-2015,1215.75,1236.5,1203.775024,1222.550049,1073.056396,4186812
23-04-2015,1236,1239.900024,1215.849976,1228.625,1078.38855,4342990
24-04-2015,1227.650024,1257,1223.775024,1246.525024,1094.100098,3625158
27-04-2015,1249.75,1260,1243,1250.099976,1097.237793,2733052
28-04-2015,1255,1255,1227.550049,1247.5,1094.956055,3088298
29-04-2015,1242,1247.5,1225.525024,1243.650024,1091.576782,2019620
30-04-2015,1240,1245,1213.550049,1231.849976,1081.219849,3738054
04-05-2015,1245.5,1252.400024,1228.599976,1240.775024,1089.053345,1890630
05-05-2015,1250.5,1268.224976,1250,1258.925049,1104.983887,3255070
06-05-2015,1257.5,1257.5,1227.900024,1231.525024,1080.934326,3394406
07-05-2015,1232.449951,1276.875,1226.849976,1272.625,1117.008423,3205028
08-05-2015,1280,1294,1258.150024,1263.625,1109.109131,3003664
11-05-2015,1267.5,1281.525024,1262.5,1278,1121.72644,2573082
12-05-2015,1280,1282.5,1256.5,1261.449951,1107.199951,2467386
13-05-2015,1273.5,1273.5,1240.224976,1257.699951,1103.908569,1863774
14-05-2015,1260,1260,1242.5,1249.625,1096.820801,1309050
15-05-2015,1257.5,1266.199951,1250.5,1255.574951,1102.043335,1461454
18-05-2015,1257.050049,1262.625,1248.550049,1260.199951,1106.102661,4507752
19-05-2015,1259.699951,1265,1248.375,1256.349976,1102.723511,1957722
20-05-2015,1260,1284.949951,1258.449951,1278.525024,1122.187012,1897814
21-05-2015,1278.5,1290,1274.074951,1277.75,1121.50647,1579578
22-05-2015,1275,1314.375,1269.625,1308.949951,1148.891479,2691632
25-05-2015,1310,1318.449951,1292.849976,1300.5,1141.475098,982978
26-05-2015,1302.5,1311.625,1294.449951,1304.425049,1144.920044,1961740
27-05-2015,1304,1316.574951,1296,1307.625,1147.728394,1620690
28-05-2015,1301.949951,1311.5,1291.125,1304.75,1145.2052,2763608
29-05-2015,1308.5,1324.300049,1298.625,1305.150024,1145.556519,4423532
01-06-2015,1304.724976,1323.550049,1304.175049,1308.875,1148.825684,882264
02-06-2015,1308,1315,1295.25,1299.949951,1140.992188,3935820
03-06-2015,1302,1312.800049,1295.25,1305.449951,1145.81958,1804684
04-06-2015,1308.550049,1311.400024,1294.25,1302.824951,1143.515869,4131468
05-06-2015,1296,1304.5,1285,1287.925049,1140.946899,2308534
08-06-2015,1295,1295,1280.824951,1288.724976,1141.655029,1570320
09-06-2015,1292.5,1295,1275.5,1280.824951,1134.656616,2578914
10-06-2015,1283,1305,1281.900024,1300.375,1151.975586,2763350
11-06-2015,1302.75,1306.5,1278.375,1285.650024,1138.93103,1847336
12-06-2015,1285.949951,1294.474976,1238.400024,1252.900024,1109.918579,2571456
15-06-2015,1252.650024,1260.224976,1240.5,1252.400024,1109.476074,2525176
16-06-2015,1250,1259.650024,1247.224976,1256,1112.664795,1267396
17-06-2015,1260.5,1264.574951,1250.900024,1256.900024,1113.46228,1975720
18-06-2015,1257.5,1273.150024,1254,1265.025024,1120.659668,2165046
19-06-2015,1267.5,1277.5,1263.550049,1274.775024,1129.297363,1999610
22-06-2015,1273.5,1300,1273.5,1295.75,1147.878784,1102002
23-06-2015,1300,1304,1283.599976,1287.300049,1140.392944,898318
24-06-2015,1290,1293.949951,1279.425049,1285.150024,1138.488403,1170246
25-06-2015,1281,1286.5,1272.074951,1275,1129.496704,1930992
26-06-2015,1275.099976,1298.175049,1275.099976,1296.400024,1148.45459,1290102
29-06-2015,1286,1302,1271.699951,1296.449951,1148.498779,1372756
30-06-2015,1292.5,1294.375,1270,1275.474976,1129.917358,1549952
01-07-2015,1281.949951,1304,1278.375,1296.550049,1148.587402,1279708
02-07-2015,1300,1301.474976,1285.525024,1288.875,1141.78833,1445880
03-07-2015,1286.525024,1305,1285,1301.949951,1153.370972,963470
06-07-2015,1290.150024,1322.5,1290.150024,1316.650024,1166.393677,1182338
07-07-2015,1316.375,1323.449951,1301.5,1308.125,1158.841431,1642836
08-07-2015,1298.974976,1310.849976,1290.25,1297.550049,1149.473267,2667850
09-07-2015,1297.5,1299.125,1253.324951,1261.25,1117.315674,3934122
10-07-2015,1279.5,1279.5,1227.5,1237.175049,1095.988647,8263654
13-07-2015,1237.699951,1259.300049,1237.699951,1254.775024,1111.579834,2280308
14-07-2015,1255.5,1257.5,1245,1249.75,1107.12793,1703274
15-07-2015,1250.5,1274.974976,1250,1272.875,1127.613892,2003660
16-07-2015,1271.849976,1279.425049,1263.300049,1270.099976,1125.155884,1456608
17-07-2015,1273.400024,1285.050049,1271.650024,1282.199951,1135.875122,1070526
20-07-2015,1282,1291.949951,1275.949951,1289.574951,1144.86377,853786
21-07-2015,1288,1300.175049,1277.550049,1280.699951,1136.984863,1274500
22-07-2015,1280.5,1284.5,1260.525024,1264.025024,1122.18103,1320628
23-07-2015,1258.75,1268.925049,1241.5,1244.300049,1104.669312,1496780
24-07-2015,1248.75,1258.25,1246.050049,1252.574951,1112.015869,1574972
27-07-2015,1244,1252.5,1240.574951,1248.525024,1108.420288,2003738
28-07-2015,1249.75,1259.5,1246.074951,1251.025024,1110.639893,1891188
29-07-2015,1255.5,1257.525024,1241.75,1253.375,1112.726196,2413318
30-07-2015,1258.025024,1258.400024,1236.400024,1240.324951,1101.140259,2770574
31-07-2015,1244.949951,1259.5,1243.5,1255.375,1114.501587,1963776
03-08-2015,1251.699951,1262.5,1250.449951,1254.800049,1113.991211,1179324
04-08-2015,1255.199951,1261.5,1243,1254.449951,1113.68042,2342692
05-08-2015,1260,1275,1255.5,1273.574951,1130.659546,988994
06-08-2015,1282.5,1291.5,1275.050049,1286.650024,1142.267334,2211366
07-08-2015,1286.5,1286.5,1273.5,1276.025024,1132.834351,1188506
10-08-2015,1286,1294.5,1278.300049,1286.050049,1141.734497,1431182
11-08-2015,1289,1305,1271.050049,1302.099976,1155.983032,2200306
12-08-2015,1301.550049,1345.699951,1301,1335.849976,1185.945679,3479784
13-08-2015,1335,1342,1278,1317.800049,1169.921509,1406426
14-08-2015,1319,1359.675049,1318.550049,1351.599976,1199.928589,2293964
17-08-2015,1345.050049,1348.400024,1327.5,1342.375,1191.73877,773644
18-08-2015,1353.449951,1374.949951,1345,1370.449951,1216.663208,1916926
19-08-2015,1375,1376.425049,1360.949951,1366.800049,1213.422974,1690070
20-08-2015,1372.5,1372.5,1336,1343.425049,1192.670898,2349298
21-08-2015,1356,1364.949951,1327.550049,1338.074951,1187.921021,3536080
24-08-2015,1319.5,1322.5,1284.550049,1289.324951,1144.641724,4692344
25-08-2015,1293.949951,1311,1267.75,1283.574951,1139.537231,3925800
26-08-2015,1279.025024,1319.5,1255.974976,1288.375,1143.79834,3216158
27-08-2015,1307.449951,1307.449951,1272.900024,1287.324951,1142.866455,5264798
28-08-2015,1304.5,1304.5,1278.849976,1285.425049,1141.179443,2744152
31-08-2015,1295,1295,1265.525024,1282.025024,1138.160889,3692044
01-09-2015,1278,1305.599976,1265,1268.699951,1126.331299,2987602
02-09-2015,1279.849976,1310.224976,1274,1295.900024,1150.47876,3765950
03-09-2015,1298.050049,1307.5,1288.125,1302.800049,1156.60498,2265074
04-09-2015,1305.699951,1307.449951,1269.574951,1273.724976,1130.792358,2426396
07-09-2015,1276.5,1279.974976,1266.349976,1269.875,1127.374512,1759184
08-09-2015,1272.5,1282.050049,1261.75,1270.150024,1127.618774,1787746
09-09-2015,1281.474976,1287,1272,1274.875,1131.813232,2045076
10-09-2015,1271,1289.25,1263.5,1272.699951,1129.882568,2665818
11-09-2015,1273.25,1284.199951,1270.300049,1276,1132.812134,1592672
14-09-2015,1282.5,1282.5,1271.5,1275.824951,1132.65686,1589318
15-09-2015,1275.824951,1279.449951,1268,1268.625,1126.264893,1379900
16-09-2015,1277.5,1282.5,1270.525024,1275.175049,1132.079712,1756816
18-09-2015,1282.5,1293,1269.5,1275.625,1132.479004,2455294
21-09-2015,1275,1278.550049,1266.599976,1275.525024,1132.390015,1108840
22-09-2015,1278.75,1286.199951,1245,1263.400024,1121.626099,2081246
23-09-2015,1267.150024,1278.875,1256.300049,1266.324951,1124.222656,1228352
24-09-2015,1267.75,1295,1264.949951,1290.199951,1145.418335,2354254
28-09-2015,1297,1309.5,1289.75,1296.849976,1151.322388,2366812
29-09-2015,1291.675049,1317,1284.925049,1294.125,1148.903564,3325952
30-09-2015,1321.849976,1321.849976,1285.474976,1294.025024,1148.814209,3368336
01-10-2015,1299.5,1324.974976,1296.099976,1322.300049,1173.916504,2834408
05-10-2015,1326.349976,1385,1326.349976,1355.824951,1203.679321,4807306
06-10-2015,1362.5,1363,1342,1350,1198.508423,3979590
07-10-2015,1346.974976,1358.5,1323.474976,1326.974976,1178.066406,2065530
08-10-2015,1335,1339.175049,1310,1316.900024,1169.122437,2357550
09-10-2015,1325.25,1325.300049,1304,1314.824951,1167.280151,2249724
12-10-2015,1327.5,1330.175049,1293.5,1296.300049,1150.833862,2455912
13-10-2015,1301.400024,1306,1283.800049,1299.275024,1153.47522,6179712
14-10-2015,1274,1274,1240,1241.849976,1102.494263,8337128
15-10-2015,1245,1251.75,1232.5,1233.875,1095.414307,3215710
16-10-2015,1240.449951,1246,1235,1236,1097.300781,2333828
19-10-2015,1245,1247.474976,1227.925049,1244.375,1104.73584,3130642
20-10-2015,1248.125,1265,1247.800049,1263.375,1121.60376,2695084
21-10-2015,1267.5,1271,1261.125,1265,1127.956787,1929688
23-10-2015,1274,1274,1263.650024,1268.574951,1133.609253,2335398
26-10-2015,1274.5,1274.5,1257.550049,1268.275024,1133.341064,1414630
27-10-2015,1265.025024,1272.449951,1260.175049,1265.550049,1130.906006,1530420
28-10-2015,1255.025024,1266.775024,1255.025024,1264.550049,1130.012329,1255342
29-10-2015,1266.775024,1267.699951,1245.025024,1247.675049,1114.932739,3130316
30-10-2015,1250,1255.949951,1242.5,1247.599976,1114.865479,1516696
02-11-2015,1250,1261.400024,1243.775024,1258.675049,1124.762573,1319294
03-11-2015,1264,1273.900024,1259.25,1271.724976,1136.42395,1364906
04-11-2015,1272.5,1273.599976,1260,1266.900024,1132.112305,991434
05-11-2015,1265.400024,1267.474976,1240,1241.324951,1109.258057,1596098
06-11-2015,1246,1259.125,1241.724976,1252.875,1119.579346,908024
09-11-2015,1247.5,1251.375,1234.300049,1235.675049,1104.209473,2021556
10-11-2015,1236.474976,1238.5,1225,1229.074951,1098.311279,1361920
13-11-2015,1219.025024,1219.025024,1193.275024,1198.699951,1071.168213,2743232
16-11-2015,1195,1195,1178,1187.300049,1060.981201,2043528
17-11-2015,1190.25,1199.224976,1187.5,1195.275024,1068.107422,1985028
18-11-2015,1194.449951,1194.449951,1173,1175.724976,1050.637207,1520352
19-11-2015,1182.675049,1190.800049,1176,1181.275024,1055.59729,1866906
20-11-2015,1183.25,1211.775024,1180.974976,1199.175049,1071.592651,2012126
23-11-2015,1202.650024,1206.699951,1191.125,1195.525024,1068.330811,1088082
24-11-2015,1190.025024,1196.224976,1182.75,1183.974976,1058.009644,998640
26-11-2015,1188.949951,1191.199951,1168.925049,1172.775024,1048.001221,2915292
27-11-2015,1174,1179.724976,1166.25,1176.675049,1051.48645,1737206
30-11-2015,1182.5,1195.625,1175.074951,1186.775024,1060.511963,4100048
01-12-2015,1181.449951,1189.025024,1178.525024,1180.949951,1055.306519,1721994
02-12-2015,1189,1189.050049,1173.25,1182.599976,1056.781006,1640296
03-12-2015,1180,1186.5,1173.5,1175.375,1050.324707,2283358
04-12-2015,1170,1173.650024,1160.550049,1164.199951,1040.338379,1246092
07-12-2015,1166.099976,1171.949951,1157.625,1159.900024,1036.49585,1382604
08-12-2015,1159.699951,1174.5,1158.650024,1164.5,1040.606567,1139964
09-12-2015,1168.949951,1186.400024,1160,1183.824951,1057.87561,5282806
10-12-2015,1184.5,1195.599976,1176,1192.275024,1065.427002,1723988
11-12-2015,1191.5,1195.974976,1181.625,1193,1066.074707,1652378
14-12-2015,1167.599976,1193.5,1165.300049,1189.224976,1062.701416,2718532
15-12-2015,1189.224976,1192.5,1181.525024,1187.925049,1061.539673,1135868
16-12-2015,1192,1207.25,1192,1204.199951,1076.082764,1435934
17-12-2015,1207.5,1222.5,1196.675049,1219.875,1090.090332,1618844
18-12-2015,1210,1217.099976,1200.324951,1208.400024,1079.83606,3024970
21-12-2015,1209.974976,1225,1203.425049,1223.199951,1093.061279,1610104
22-12-2015,1220,1220,1200,1202.525024,1074.586426,1560858
23-12-2015,1207.5,1217.5,1205.275024,1212.900024,1083.8573,849834
24-12-2015,1210.5,1219.099976,1202,1217.125,1087.632935,843160
28-12-2015,1214,1233.199951,1210.099976,1231.349976,1100.344116,3704198
29-12-2015,1229.175049,1232.650024,1222.875,1227.900024,1097.261597,1708524
30-12-2015,1226.525024,1229.5,1206.150024,1209.150024,1080.506348,1605762
31-12-2015,1207.875,1224.25,1203.75,1218.425049,1088.794312,1240318
01-01-2016,1219.5,1219.5,1206.125,1208.199951,1079.657227,712262
04-01-2016,1205.074951,1207,1183.025024,1184.800049,1058.746948,1870184
05-01-2016,1192.5,1193.300049,1170.5,1174.474976,1049.520264,2678020
06-01-2016,1175.099976,1193.074951,1175.099976,1190.800049,1064.108765,2653228
07-01-2016,1185,1191.449951,1180,1185.625,1059.484009,3199580
08-01-2016,1192.5,1203.675049,1186.25,1198.800049,1071.25769,1907544
11-01-2016,1191.25,1192,1174.425049,1181.175049,1055.50769,2930228
12-01-2016,1181.349976,1182.5,1150.800049,1163.525024,1039.735352,3482594
13-01-2016,1158.5,1163.5,1127.550049,1139.599976,1018.355713,4746092
14-01-2016,1136.5,1149.449951,1125,1139.400024,1018.177124,2742052
15-01-2016,1144.425049,1145.849976,1127.5,1130.550049,1010.268494,3269408
18-01-2016,1131,1145.949951,1130,1138.824951,1017.663269,2213922
19-01-2016,1138.5,1150,1134.150024,1139.650024,1018.400269,967910
20-01-2016,1136.900024,1142.5,1121.5,1140.050049,1018.758057,1615954
21-01-2016,1142.5,1144.949951,1122.875,1127.25,1009.755737,2675536
22-01-2016,1136.5,1151.025024,1130,1147.875,1028.230957,1343178
25-01-2016,1150.949951,1169.5,1145.75,1152.324951,1032.216797,1397560
27-01-2016,1151,1164.974976,1140.949951,1159.875,1038.979858,1626986
28-01-2016,1157.75,1174.449951,1154.025024,1165.599976,1044.108276,3106660
29-01-2016,1179.349976,1200,1167.525024,1195.650024,1071.026001,2235744
01-02-2016,1195.550049,1206.474976,1179.5,1201.349976,1076.131958,1495274
02-02-2016,1204.5,1216.5,1189.849976,1199.050049,1074.071655,1475588
03-02-2016,1193.75,1214.949951,1180.150024,1208.150024,1082.223511,1308692
04-02-2016,1210.949951,1220,1201,1210.025024,1083.90271,1250046
05-02-2016,1204.050049,1219.974976,1204.050049,1210.974976,1084.753784,1402996
08-02-2016,1200,1206.025024,1173.5,1181.474976,1058.328247,1063658
09-02-2016,1166.800049,1166.800049,1127.800049,1140.699951,1021.803589,2489610
10-02-2016,1137.5,1144.949951,1129.050049,1134.400024,1016.160217,1890732
11-02-2016,1140,1144.5,1085.824951,1098.974976,984.42749,1962408
12-02-2016,1100,1121.699951,1082,1113.300049,997.259644,2172568
15-02-2016,1125,1153.425049,1120,1134.574951,1016.316772,2479712
16-02-2016,1133,1141,1121.5,1132.775024,1014.704712,1588702
17-02-2016,1132.5,1139.824951,1123.199951,1137.775024,1019.18335,1585178
18-02-2016,1142.5,1159.875,1139,1157.925049,1037.233154,1529140
19-02-2016,1153.675049,1163.5,1152.724976,1159.824951,1038.934937,879012
22-02-2016,1160.125,1171.5,1152.5,1157.949951,1037.255737,1324884
23-02-2016,1155.125,1159.949951,1128.375,1132,1014.010498,1306852
24-02-2016,1131.224976,1131.224976,1100.599976,1105.474976,990.25,1659328
25-02-2016,1109.900024,1114,1092.824951,1106.425049,991.101196,1830556
26-02-2016,1114.849976,1128.449951,1099.800049,1105.25,990.048523,1537536
29-02-2016,1118.5,1118.5,1057.5,1088.400024,974.955078,2191718
01-03-2016,1096.5,1142.550049,1081,1138.324951,1019.676025,1999760
02-03-2016,1152.5,1165,1128.125,1159.425049,1038.577148,1527486
03-03-2016,1168,1195.5,1150.5,1186.574951,1062.896973,2648284
04-03-2016,1190,1190,1174.775024,1178.775024,1055.909912,1512966
08-03-2016,1171.050049,1183.5,1152.099976,1177.150024,1054.454468,1268152
09-03-2016,1170.5,1184.699951,1147.574951,1178.625,1055.775757,2017784
10-03-2016,1178.025024,1179.925049,1157.474976,1174.150024,1051.766968,1661666
11-03-2016,1170,1195.425049,1167.5,1182.625,1059.358887,1530528
14-03-2016,1181,1199,1170,1177.5,1054.768066,1636742
15-03-2016,1174.525024,1181.75,1160.050049,1164.949951,1043.526001,1623356
16-03-2016,1157.5,1166,1153.449951,1163.525024,1042.24939,1918246
17-03-2016,1167,1180.900024,1166,1176.025024,1053.446899,2221088
18-03-2016,1180,1215,1180,1212.925049,1086.500366,3204070
21-03-2016,1213,1227.474976,1210,1223.125,1095.637329,2336982
22-03-2016,1221,1242.5,1218.25,1236.550049,1107.66333,1951984
23-03-2016,1243.949951,1243.949951,1228.650024,1236.900024,1107.976807,2278434
28-03-2016,1245.5,1258.574951,1230.775024,1236.699951,1107.797485,3320882
29-03-2016,1239,1243.474976,1227.5,1234.699951,1106.005859,1838796
30-03-2016,1235.449951,1252.5,1230,1244.75,1115.008423,2136504
31-03-2016,1239.150024,1275,1236.074951,1260.150024,1128.803101,4363964
01-04-2016,1252.5,1260.425049,1217.050049,1226.949951,1099.063477,3041400
04-04-2016,1228,1244,1223.5,1235.625,1106.834351,1752352
05-04-2016,1235.400024,1242.449951,1221.025024,1231.375,1103.027466,1491794
06-04-2016,1235,1244.5,1229.675049,1240.949951,1111.604614,1763150
07-04-2016,1240,1242.349976,1228.5,1235.400024,1106.632813,2390942
08-04-2016,1233,1236.849976,1213.5,1216.025024,1089.277222,1399500
11-04-2016,1216.5,1258.5,1206.5,1253.324951,1122.689697,2400648
12-04-2016,1249,1262.5,1244.050049,1259.074951,1127.840454,1303628
13-04-2016,1265,1272.5,1256.25,1263.099976,1131.445557,1601468
18-04-2016,1226.5,1276.75,1220,1259.875,1128.556763,7121504
20-04-2016,1267.449951,1267.449951,1220,1225.175049,1097.473999,6405024
21-04-2016,1225.5,1233.699951,1206.099976,1212.199951,1085.851196,2525724
22-04-2016,1209.5,1217.699951,1202.099976,1208.525024,1082.559204,1964126
25-04-2016,1201.150024,1228.525024,1201.150024,1225.625,1097.876465,2267654
26-04-2016,1224.5,1246.75,1221,1244.900024,1115.142944,2554368
27-04-2016,1240,1257.300049,1237.949951,1255.550049,1124.682495,1848670
28-04-2016,1250.650024,1270,1249.050049,1263.875,1132.139526,4992744
29-04-2016,1258.5,1271,1255,1267.75,1135.611206,2372178
02-05-2016,1264.5,1265,1250,1263.349976,1131.669678,1116692
03-05-2016,1262.5,1265,1236,1239.050049,1109.902588,2153118
04-05-2016,1236.949951,1247.025024,1228.5,1239,1109.857788,1364892
05-05-2016,1239,1244.974976,1231.775024,1235.150024,1106.409058,1246566
06-05-2016,1232.5,1242.150024,1215.5,1236.699951,1107.797485,885598
09-05-2016,1236.699951,1259,1228.199951,1256.275024,1125.332153,1821276
10-05-2016,1257.5,1266.974976,1248,1261.449951,1129.967651,1158534
11-05-2016,1250,1262.800049,1245,1259.150024,1127.907471,1598716
12-05-2016,1260.275024,1284.949951,1260.275024,1283.099976,1149.361084,1513082
13-05-2016,1282.5,1283,1255.074951,1261.699951,1130.19165,1621730
16-05-2016,1269,1282.400024,1261.25,1275.574951,1142.620361,1111526
17-05-2016,1282.099976,1295.625,1276,1285.099976,1151.152466,1756698
18-05-2016,1282.925049,1282.925049,1263.025024,1275.550049,1142.598022,1500740
19-05-2016,1277.5,1280,1263.050049,1278.474976,1145.217896,1038792
20-05-2016,1271.150024,1282.900024,1261.400024,1264.650024,1132.834473,1230918
23-05-2016,1272,1272.949951,1240.099976,1245.724976,1115.881592,1533016
24-05-2016,1242,1244.125,1229.800049,1233.849976,1105.244629,1339158
25-05-2016,1240.5,1266.474976,1240.5,1263.224976,1131.557861,1548678
26-05-2016,1265,1282.449951,1252.550049,1274.349976,1141.523071,1943248
27-05-2016,1276.574951,1289.925049,1275.300049,1286.324951,1152.249878,1104676
30-05-2016,1291.5,1320.974976,1291,1318.199951,1180.802734,1349464
31-05-2016,1320,1323.5,1281,1284.699951,1150.794189,3722608
01-06-2016,1285.599976,1322.5,1285.5,1316.775024,1179.526245,1911942
02-06-2016,1300,1327.150024,1300,1325.074951,1186.96106,1408756
03-06-2016,1325.699951,1329,1310.25,1314.775024,1177.734619,1554922
06-06-2016,1310.25,1319.5,1301.599976,1306.25,1182.237183,1322026
07-06-2016,1307,1319.5,1306.5,1315.574951,1190.677124,1202194
08-06-2016,1308.625,1314.275024,1302.75,1306.550049,1182.508789,938266
09-06-2016,1311.199951,1311.199951,1277.599976,1288.625,1166.285522,1562138
10-06-2016,1283,1301.625,1276.599976,1277.875,1156.55603,1396832
13-06-2016,1270,1276.675049,1259,1273.5,1152.596558,1029978
14-06-2016,1279.474976,1279.474976,1259.125,1267.425049,1147.098022,977570
15-06-2016,1265,1282.449951,1261,1278.425049,1157.054077,1270844
16-06-2016,1272.775024,1282.349976,1258.224976,1279.150024,1157.710083,1145070
17-06-2016,1279.5,1305,1279.5,1301.300049,1177.757202,1878988
20-06-2016,1301.300049,1334,1295.900024,1329.650024,1203.415771,1872838
21-06-2016,1331.75,1332.5,1320.699951,1325.599976,1199.75,1027690
22-06-2016,1325,1338.849976,1315.875,1333.824951,1207.194336,1761712
23-06-2016,1327.5,1329.75,1312.650024,1322.675049,1197.102661,1397014
24-06-2016,1282.574951,1296.599976,1257.074951,1286.974976,1164.792236,3766586
27-06-2016,1273.5,1273.5,1241.324951,1247.925049,1129.449463,4272566
28-06-2016,1247.925049,1251.449951,1229.199951,1231.974976,1115.01416,4499524
29-06-2016,1237.5,1256.25,1232.650024,1251.449951,1132.639893,2531264
30-06-2016,1261,1281.449951,1250.175049,1276.550049,1155.357056,5121812
01-07-2016,1281,1282.300049,1247.175049,1250.425049,1131.712402,2197296
04-07-2016,1258,1262.925049,1241,1247.099976,1128.702637,1883484
05-07-2016,1247.099976,1248.525024,1238.574951,1242.650024,1124.675659,1559748
07-07-2016,1243.849976,1245.925049,1212.5,1214.900024,1099.560059,3316800
08-07-2016,1217.5,1221.025024,1201.75,1213.300049,1098.111694,2456356
11-07-2016,1215,1235.900024,1213.5,1232.074951,1115.104248,1543632
12-07-2016,1235.849976,1237.5,1217.925049,1232.474976,1115.466431,1465536
13-07-2016,1239,1249.625,1225.625,1246.550049,1128.205322,2102300
14-07-2016,1243,1264.5,1235.5,1260.949951,1141.237915,2699988
15-07-2016,1258.5,1263.900024,1213.275024,1222.675049,1106.596802,8336366
18-07-2016,1223.5,1234.5,1215.300049,1216.724976,1101.21167,2598850
19-07-2016,1213.75,1236.400024,1213.75,1233.099976,1116.03186,2362896
20-07-2016,1225,1251.25,1224.074951,1247.474976,1129.042358,2815252
21-07-2016,1244.75,1259.75,1232.224976,1253.025024,1134.065308,2527148
22-07-2016,1249.449951,1262,1246,1257.550049,1138.160767,1517216
25-07-2016,1256,1281.599976,1252.900024,1279.474976,1161.004517,1688796
26-07-2016,1279.474976,1284,1266.5,1276.300049,1158.123779,2311290
27-07-2016,1277.5,1290.199951,1272.5,1288.775024,1169.443726,1750510
28-07-2016,1290.25,1314.775024,1288.525024,1309.625,1188.362915,4632080
29-07-2016,1307,1317.449951,1299.5,1309.650024,1188.385986,2488084
01-08-2016,1316,1362.5,1316,1354.125,1228.742798,3961704
02-08-2016,1351.449951,1357.849976,1344.900024,1349.599976,1224.636963,2578162
03-08-2016,1343,1349.5,1324.525024,1328.150024,1205.172607,2294702
04-08-2016,1335,1341.474976,1318.125,1326,1203.22168,1415416
05-08-2016,1336.949951,1342.150024,1316,1324.550049,1201.906006,1868484
08-08-2016,1320,1334,1314.525024,1324.75,1202.087646,2058244
09-08-2016,1329,1329.900024,1289.425049,1325.099976,1202.405029,2261914
10-08-2016,1325.5,1341,1324,1337.699951,1213.838501,2062078
11-08-2016,1332.775024,1357.5,1332.775024,1354.949951,1229.491333,2233138
12-08-2016,1352.5,1372.400024,1351.025024,1369.224976,1242.444336,2327358
16-08-2016,1369,1370,1336.925049,1345.849976,1221.234131,3183754
17-08-2016,1349.5,1349.5,1309,1312.275024,1190.767822,1848566
18-08-2016,1317.5,1328.775024,1315.050049,1319.275024,1197.119629,1292064
19-08-2016,1320,1323.224976,1300,1301.75,1181.217407,2416244
22-08-2016,1294,1297.224976,1268.150024,1274.349976,1156.35437,2265274
23-08-2016,1272.474976,1302.474976,1270.099976,1300.525024,1180.105957,1503374
24-08-2016,1294.900024,1301,1284.525024,1286.025024,1166.948364,1116878
25-08-2016,1290,1294.849976,1263,1275.525024,1157.42041,1939690
26-08-2016,1279.900024,1286.275024,1258.599976,1262.474976,1145.578613,1250314
29-08-2016,1267.474976,1267.474976,1233.375,1250.275024,1134.508545,1488728
30-08-2016,1255,1274.900024,1250.625,1272.074951,1154.289917,1444026
31-08-2016,1275,1275,1250.425049,1255.650024,1139.385864,3231668
01-09-2016,1262.449951,1267.474976,1243.525024,1253.75,1137.661743,1345736
02-09-2016,1256,1259.699951,1248.025024,1257.400024,1140.973633,1742330
06-09-2016,1259.949951,1260.074951,1240,1242.025024,1127.022461,2239066
07-09-2016,1249.849976,1249.849976,1211.5,1220.275024,1107.286377,3854040
08-09-2016,1180,1180,1142.375,1161.050049,1053.545288,7021516
09-09-2016,1164.849976,1183.324951,1160.025024,1176.224976,1067.314697,2742438
12-09-2016,1168.5,1181.974976,1162,1179.525024,1070.30957,2024454
14-09-2016,1181,1188.800049,1155,1164.224976,1056.426025,2069858
15-09-2016,1169.974976,1171.050049,1158.375,1163.474976,1055.745117,2818964
16-09-2016,1168.349976,1188,1160,1180.849976,1071.511719,4358004
19-09-2016,1182.5,1213.5,1175,1205.724976,1094.083374,2802546
20-09-2016,1205.5,1208.449951,1192.699951,1203.25,1091.837646,1184552
21-09-2016,1203.849976,1212,1200.349976,1206.699951,1094.968018,1678020
22-09-2016,1212.625,1214,1185.550049,1189,1078.906982,2857574
23-09-2016,1191,1201.925049,1185.574951,1199.050049,1088.026489,1800726
26-09-2016,1200.550049,1209.550049,1197.5,1200.550049,1089.387695,1753476
27-09-2016,1200.550049,1224,1200.550049,1218.050049,1105.267334,2038792
28-09-2016,1215.5,1218.75,1207.599976,1211.525024,1099.346313,1731328
29-09-2016,1217.5,1228.25,1209.800049,1218.900024,1106.03833,3603958
30-09-2016,1218.525024,1224.900024,1211.550049,1215.400024,1102.862793,2175364
03-10-2016,1225,1228.824951,1200.550049,1205.849976,1094.196777,1818880
04-10-2016,1210,1212.525024,1199,1202.574951,1091.22522,1780718
05-10-2016,1204,1207.699951,1188.050049,1193.175049,1082.695435,1176354
06-10-2016,1197.5,1201.199951,1186.375,1194.375,1083.784424,2267572
07-10-2016,1194,1194,1179.099976,1183.900024,1074.279297,1816512
10-10-2016,1184.949951,1193.449951,1177.525024,1190.150024,1079.950562,1202142
13-10-2016,1181.650024,1184.949951,1160.449951,1164.449951,1056.630249,5173334
14-10-2016,1157.5,1193.5,1145.5,1183.099976,1073.553345,7741214
17-10-2016,1184.449951,1187.900024,1172.199951,1181.224976,1071.851685,2728346
18-10-2016,1188,1207.849976,1177.400024,1200.099976,1088.97937,2128632
19-10-2016,1200.5,1205,1185.150024,1197.550049,1086.665527,1985058
